,name,location,lat,lon,formatted_address,working_hours,price_range,foodRating,serviceRating,valueRating,atmosphereRating,overallRating,overallRatingCnt,has,American,Chinese,European,Pubs,Italian,Diner,Healthy,Japanese,Malaysian,Middle Eastern,Vietnamese,Barbecue,French,Indian,Indonesian,Korean,Lebanese,Philippine,Singaporean,Sri Lankan,Thai,Bakeries,Cafe,Contemporary,Dessert,Fast food,Fusion,Halal,Kosher,Pizza,Quick Bites,Seafood,Soups,Street Food,Sushi
13283,Caffe Bavo,"1 Pasir Ris Close E!Hub@Downtown East Suite 01-29B Event Square, Singapore 519599 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13284,Shinsho Ramen Singapore,"10 Eunos Road 8 #01-136 Singapore Post Centre, Singapore 408600 Singapore",nil,nil,nil,"Sun11:00 AM - 9:00 PM,Mon5:00 PM - 9:30 PM,Tue5:00 PM - 9:30 PM,Wed5:00 PM - 9:30 PM,Thu5:00 PM - 9:30 PM,Fri5:00 PM - 9:30 PM,Sat11:00 AM - 9:00 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13285,Satayboyz,"100 Tyrwhitt Road Jalan Besar Stadium Broadway Food Centre, Singapore 207542 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13286,Lai Kee Foodstuff,"Blk 2 Lorong Lew Lian Lew Lian Gardens #01-56, Singapore 531002 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13287,KJM Curry House &amp; Restaurant,"Blk 217A Jurong East St., Singapore 640765 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13288,Lau Wang Claypot Delights,"681 Punggol Drive #01-15, Singapore 820681 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13289,Lenas,"264 Serangoon Central Nex #02-01/02/03 Nex, Singapore 556083 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13290,Swensen's - Northpoint City,"930 Yishun Avenue 2 #02-14 Northpoint City 930 #02-14, Yishun Ave 2, Northpoint City, 769098, Singapore 769098 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13291,Elffin &amp; Elffin,"29 Haji Lane, Singapore 189222 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13292,Shake Shake In A Tub,"930 Yishun Avenue 2 #2-139 Northpoint City, #B, Singapore 769098 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13293,The Whale Tea,"Blk 190 #01-536, Singapore Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13294,Shake Shake In A Tub,"1 Tampines Walk #1-44 Our Tampines Hub #B, Singapore 528523 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13295,Shake Shake In A Tub,"#B1-K14, The Clementi Mall, 3155 Commonwealth Ave W, Singapore 129588 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13296,Channel Sam,"11 Northshore Drive Marina Country Club, Singapore 828670 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13297,Paninoteca by d.o.c,"32 Tras Street #01-01, Singapore 078972 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13298,Sheng He Food Chain,"Block 152 Serangoon N Ave 1 HDB Serangoon North #01-354, Singapore 550152 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13299,Loylum,"45 Sam Leong Road, Singapore 207935 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13300,JE Crab Specialist,"Block 107 Tampines Street 11, #01-361, Singapore 521107 Singapore",nil,nil,nil,"Sun12:30 PM - 02:00 AM,Mon12:30 PM - 02:00 AM,Tue12:30 PM - 02:00 AM,Wed12:30 PM - 02:00 AM,Thu12:30 PM - 02:00 AM,Fri12:30 PM - 02:00 AM,Sat12:30 PM - 02:00 AM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13301,Yi Jia Yuen Curry Rice,"Block 105 Yishun Ring Rd #01-138 Chong Pang Food Centre, Singapore 760105 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13302,KFC,"701A Yishun Avenue 5 #01-02, Singapore 761701 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13303,Thaiexpress,"5 Stadium Walk Leisure Park Kallang #01-33/35 Leisure Park Kallang, Singapore 397693 Singapore",nil,nil,nil,"Sun11:30 AM - 10:30 PM,Mon11:30 AM - 10:30 PM,Tue11:30 AM - 10:30 PM,Wed11:30 AM - 10:30 PM,Thu11:30 AM - 10:30 PM,Fri11:30 AM - 10:30 PM,Sat11:30 AM - 10:30 PM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13304,Etto Biopolis,"21 Biopolis Road #01-01 Nucleos Singapore, Singapore 138567 Singapore",nil,nil,nil,"Mon08:30 AM - 10:00 PM,Tue08:30 AM - 10:00 PM,Wed08:30 AM - 10:00 PM,Thu08:30 AM - 10:00 PM,Fri08:30 AM - 10:00 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13305,Illuzion X A Sticky Situation,"45 Neil Road, Singapore 088826 Singapore",nil,nil,nil,"Sun3:00 PM - 10:30 PM,Mon3:00 PM - 10:30 PM,Tue3:00 PM - 10:30 PM,Wed3:00 PM - 10:30 PM,Thu3:00 PM - 10:30 PM,Fri3:00 PM - 10:30 PM,Sat3:00 PM - 10:30 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13306,Sky Lab Cooked Food,"665 Buffalo Road Zhujiao Centre (Tekka Market), Singapore 210665 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13307,Quiznos,"1 Seletar Road #02-13 the Greenwich #02-13 Greenwich V, Singapore 807011 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308,Eatz Catering Services Pte Ltd,"3017 Bedok North Street 5 Gourmet East Kitchen #01-02, Singapore 486121 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13309,MOMO Cha Cha,"321 Alexandra Road #01-15 Alexandra Central Mall, Singapore 159971 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13310,OT Bar,"6 Woodlands Square #01-02 Woods Square (opposite Causeway Point), Singapore 737737 Singapore",nil,nil,nil,"Sun5:00 PM - 01:00 AM,Mon5:00 PM - 01:00 AM,Tue5:00 PM - 01:00 AM,Wed5:00 PM - 01:00 AM,Thu5:00 PM - 01:00 AM,Fri5:00 PM - 01:00 AM,Sat5:00 PM - 01:00 AM",,nil,nil,nil,nil,nil,nil,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13311,Pezzo,"1 Harbourfront Walk Vivo City #B2-K15 Vivo City, Singapore 098585 Singapore",nil,nil,nil,"Sun10:00 AM - 10:00 PM,Mon10:00 AM - 10:00 PM,Tue10:00 AM - 10:00 PM,Wed10:00 AM - 10:00 PM,Thu10:00 AM - 10:00 PM,Fri10:00 AM - 10:00 PM,Sat10:00 AM - 10:00 PM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13312,Tipsy Panda,"Woodlands Square #01-01 6, Singapore 737737, Singapore 737737 Singapore",nil,nil,nil,"Sun12:00 PM - 01:00 AM,Mon12:00 PM - 01:00 AM,Tue12:00 PM - 01:00 AM,Wed12:00 PM - 01:00 AM,Thu12:00 PM - 01:00 AM,Fri12:00 PM - 01:00 AM,Sat12:00 PM - 01:00 AM",,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13313,Pezzo,"313 Orchard Road 313 @ Somerset #B3-48A, 313 @ Some, Singapore 238895 Singapore",nil,nil,nil,"Sun10:00 AM - 10:00 PM,Mon10:00 AM - 10:00 PM,Tue10:00 AM - 10:00 PM,Wed10:00 AM - 10:00 PM,Thu10:00 AM - 10:00 PM,Fri10:00 AM - 10:00 PM,Sat10:00 AM - 10:00 PM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13314,Pickle's Indian Dining,"196 Syed Alwi Road, Singapore 207728 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13315,Live Twice,"20 Bukit Pasoh Road, Singapore 089834 Singapore",nil,nil,nil,"Sun4:00 PM - 10:30 PM,Mon4:00 PM - 10:30 PM,Tue4:00 PM - 10:30 PM,Wed4:00 PM - 10:30 PM,Thu4:00 PM - 10:30 PM,Fri4:00 PM - 10:30 PM,Sat4:00 PM - 10:30 PM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13316,Shiraz Alfresco,"Hotel Sandpiper, #01-63, Singapore 209391 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13317,Dual,"48 Arab Street Kampong @ Arab, Singapore 199745 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13318,Makan Cafe,"8 Kallang Avenue #8-12 Aperia 01-42A Asperia Mall, Singapore 339509 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13319,YC Dining &amp; Bar,"2 Venture Drive, #01-45, Vision Exchange, Singapore Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13320,Burger King,"13 Stamford Road Capitol Piazza Capitol Piazza, #B1-30/31, Singapore 178905 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13321,So Pho - The Shoppes @ MBS,"2 Bayfront Ave, #L1 - 03 / 04, Singapore 018972 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13322,Vertigo26,"26 Seah St, Singapore 188382 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13323,Yong lai fa ji shu shi,"Blk 79 Circuit Road #01-66, Singapore 370079 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13324,D Place,"24 Raffles Place, Clifford Centre #01-01, Singapore Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13325,donbaasha 24hrs Restaurant,"3 St George's Rd, Block 3, Singapore 320003 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13326,Saveur Thai NTP+,"151 Lorong Chuan NTP+, #01-09, Singapore 556741 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13327,KFC,"1 Sengkang Square Compass One Compass One, # B1-15, Singapore 545078 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13328,Pizza Hut,"2 Havelock Road Havelock2 #b1-12, Singapore 059763 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13329,Sun Bistro,"500 New Punggol Rd, #02-03 The Punggol Settlement, Singapore 828617 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13330,300 Boru,"175 Bencoolen Street Burlington Square #01-55 Burlington Square, Singapore 189649 Singapore",nil,nil,nil,"Sun11:00 AM - 8:00 PM,Mon11:00 AM - 8:00 PM,Tue11:00 AM - 8:00 PM,Wed11:00 AM - 8:00 PM,Thu11:00 AM - 8:00 PM,Fri11:00 AM - 8:00 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13331,Le Dian Xin,"200 Jalan Sultan #01-05A Textile Centre, Singapore 199018 Singapore",nil,nil,nil,"Sun10:30 AM - 10:30 PM,Mon10:30 AM - 10:30 PM,Tue10:30 AM - 10:30 PM,Wed10:30 AM - 10:30 PM,Thu10:30 AM - 10:30 PM,Fri10:30 AM - 10:30 PM,Sat10:30 AM - 10:30 PM",,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13332,KFC,"1 Tampines Walk Our Tampines Hub Floor 01 Unit 13 14, Singapore 528523 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13333,Ji Bao Bao,"25 Smith Street, Singapore 058939 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13334,Old Chang Kee,"55 Sims Avenue East Kembangan Mrt Station Kembangan MRT Station, #01-03, Singapore 416551 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13335,Old Chang Kee,"313 Orchard Road 313 @ Somerset 31 Somerset, #B3-24, Singapore 238895 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13336,Babba,"Jalan Riang 15, Singapore 358987 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13337,Pizza Hut,"225 Jalan Kayu, Singapore 799449 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13338,Wonders Bakery,"Beach Rd, #01-4709 Block 17, Singapore 190017 Singapore",nil,nil,nil,"Sun11:00 AM - 2:00 PM,Tue11:00 AM - 4:00 PM,Wed11:00 AM - 4:00 PM,Thu11:00 AM - 4:00 PM,Fri11:00 AM - 6:00 PM,Sat11:00 AM - 6:00 PM",,nil,nil,nil,nil,nil,nil,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13339,Rascals,"7 Keppel Road #01-08 PSA Tanjong Pagar Complex, Singapore 089053 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13340,Subway,"1 Jurong East Street 21 #02-33 Ng Teng Fong General Hospital, Singapore 609606 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13341,Quinn's The Irish Tavern - River Valley,"294 River Valley Road, Singapore 238335 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13342,Burger King,"1 Jelebu Road Bukit Panjang Plaza Bukit Panjang Plaza, #01-28, Singapore 677743 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13343,Burger King,"1 Woodlands Street 81 #01-01, Woodlands Community Club, Singapore 738526 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13344,Burger King,"Tampines St.41 #01-02, Tampines North Community Club Management Committee-2, Singapore 529204 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13345,Burger King,"No. 1 Woodlands Street 31 Fuchun Community Club, #01-01, Singapore 738581 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13346,Red Tulip,"34B Lorong Mambong Holland Village, Singapore 277691 Singapore",nil,nil,nil,"Sun4:00 PM - 12:00 AM,Mon4:00 PM - 12:00 AM,Tue4:00 PM - 12:00 AM,Wed4:00 PM - 12:00 AM,Thu4:00 PM - 12:00 AM,Fri4:00 PM - 12:00 AM,Sat4:00 PM - 12:00 AM",,nil,nil,nil,nil,nil,nil,True,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13347,Hideout Makan Place,"8 Jln Batu, Block 8, Singapore Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13348,Xchange Restaurant &amp; Bar,"4 Jalan Mat Jambol, #01-05/10, Singapore Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13349,Da Paolo Gastronomia River Valley,"1 Kim Seng Promenade Great World City #01-163 Great World, Singapore 237994 Singapore",nil,nil,nil,"Sun08:00 AM - 10:00 PM,Mon08:00 AM - 10:00 PM,Tue08:00 AM - 10:00 PM,Wed08:00 AM - 10:00 PM,Thu08:00 AM - 10:00 PM,Fri08:00 AM - 10:00 PM,Sat08:00 AM - 10:00 PM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13350,Hideout at Chinatown,"101 Upper Cross Street #01-01, Singapore 058357 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13351,Cocokata,"Blk 139 Tampines Street 11 #01-08, Singapore 521139 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13352,Wine Mansion - Thomson Plaza,"301 Upper Thomson Road Thomson Plaza, #01-57, Singapore 574408 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13353,Seizan Uni Ramen,"435 Orchard Road Wisma Atria Picnic Urban Food Park, Singapore 238877 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13354,Xi Xiang Feng,"Block 212 Hougang Street 21, Singapore 530212 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13355,Zaffron Kitchen - Star Vista,"Vista Exchange Green, Star Vista #02-04 1, Singapore Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13356,A One,"930, Yishun Avenue 2 #02-52/53/54 Northpoint City, Singapore 769098 Singapore",nil,nil,nil,None,,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13357,Pasta E Formaggio,"3 Phillip Street Royal Group Building #01-02, Royal Group Building, Singapore 048693 Singapore",nil,nil,nil,"Mon11:15 AM - 9:00 PM,Tue11:15 AM - 9:00 PM,Wed11:15 AM - 9:00 PM,Thu11:15 AM - 9:00 PM,Fri11:15 AM - 9:00 PM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13358,Lick D Cream,"218 Bedok North Street 1 #01-09, Singapore 460218 Singapore",nil,nil,nil,None,nil,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13359,RS Deli,"244R Upper Thomson Road Thomson Garden Estate Thomson Garden Estate, Singapore 574369 Singapore",nil,nil,nil,"Sun11:00 AM - 10:00 PM,Mon11:30 AM - 10:00 PM,Tue11:30 AM - 10:00 PM,Wed11:30 AM - 10:00 PM,Thu11:30 AM - 10:00 PM,Fri11:30 AM - 10:00 PM,Sat11:00 AM - 10:00 PM",,nil,nil,nil,nil,nil,nil,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
