,Unnamed: 0,name,location,formatted_address,icon,place_id,price_level,lat,lon,working_hours,price_range,foodRating,serviceRating,valueRating,atmosphereRating,overallRating,overallRatingCnt,has,American,Chinese,European,Pubs,Italian,Diner,Healthy,Japanese,Malaysian,Middle Eastern,Vietnamese,Barbecue,French,Indian,Indonesian,Korean,Lebanese,Philippine,Singaporean,Sri Lankan,Thai,Bakeries,Cafe,Contemporary,Dessert,Fast food,Fusion,Halal,Kosher,Pizza,Quick Bites,Seafood,Soups,Street Food,Sushi
1585,1585,Cafe NIDO,"No 162 Tyrwhitt Road Hotel Yan Hotel YAN, Singapore 207581 Singapore","162 Tyrwhitt Rd, Singapore 207581",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,ChIJY5BNN8kZ2jERb4NfPF21dH4,nil,1.3117957,103.8604987,"Sun08:00 AM - 9:30 PM,Tue08:00 AM - 4:30 PM,Wed08:00 AM - 4:30 PM,Thu08:00 AM - 4:30 PM,Fri08:00 AM - 9:30 PM,Sat08:00 AM - 9:30 PM",,45,45,40,nil,4.5,33,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1586,1586,Shop Wonderland,"134 Telok Ayer Street, Singapore 068600 Singapore","134 Telok Ayer St, Singapore 068600",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJNUY8-bAZ2jERWZpFBv4zTtE,nil,1.2816412,103.8480314,"Sun10:00 AM - 6:00 PM,Tue08:00 AM - 6:00 PM,Wed08:00 AM - 6:00 PM,Thu08:00 AM - 10:00 PM,Fri08:00 AM - 10:00 PM,Sat10:00 AM - 6:00 PM",,35,40,35,40,4,74,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1587,1587,Stärker Bistro,"88 East Coast Road Katong Square #01-15/16 Katong Square, Singapore 423371 Singapore","Katong Square, 88 E Coast Rd, #01-15/16, Singapore 423371",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJvRP54KQZ2jERJxndEXBaYhs,nil,1.3048701,103.9046832,"Sun12:00 PM - 12:00 AM,Mon12:00 PM - 12:00 AM,Tue12:00 PM - 12:00 AM,Wed12:00 PM - 12:00 AM,Thu12:00 PM - 12:00 AM,Fri12:00 PM - 12:00 AM,Sat12:00 PM - 12:00 AM",,40,40,35,45,4,99,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,1588,Itacho Sushi ION Orchard,"2 Orchard Turn Ion Orchard B3-20 Ion Orchard, Singapore 238801 Singapore","2 Orchard Turn, #B3-20, Singapore 238801",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJKUyN6Y0Z2jERcH1uLMlHw6U,2,1.3046057,103.8313367,"Sun11:00 AM - 10:00 PM,Mon11:00 AM - 10:00 PM,Tue11:00 AM - 10:00 PM,Wed11:00 AM - 10:00 PM,Thu11:00 AM - 10:00 PM,Fri11:00 AM - 10:30 PM,Sat11:00 AM - 10:30 PM",,40,30,35,30,3.5,168,True,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1589,1589,Gelatissimo Singapore Flyer,"30 Raffles Avenue Singapore Flyer #01-14, Singapore 039803 Singapore","30 Raffles Ave, #01-14 Singapore Flyer, Singapore 039803",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ_QHyPwgZ2jERy4MMfqWT56c,nil,1.2891081,103.8625145,"Sun11:30 AM - 10:00 PM,Mon12:00 PM - 10:00 PM,Tue12:00 PM - 10:00 PM,Wed12:00 PM - 10:00 PM,Thu12:00 PM - 10:00 PM,Fri12:00 PM - 11:00 PM,Sat11:30 AM - 11:00 PM",,40,45,40,nil,4.5,40,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1590,1590,Tao Seafood Asia,"12 Marina View Asia Square Tower 2, Singapore 018961 Singapore","#02-10 Marina View, Tower 2 Asia Square, Singapore 018961",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJpd8riREZ2jER_sP8tuyLE5w,3,1.2779291,103.851153,"Sun11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Mon11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Tue11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Wed11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Thu11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Fri11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Sat11:30 AM - 2:30 PM6:00 PM - 10:00 PM",,40,40,40,40,4,50,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1591,1591,구이가 Guiga Korean BBQ Restaurant,"130 Tanjong Pagar Road #132-134, Singapore 088536 Singapore","134 Tg Pagar Rd, Singapore 088538",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ34aKIG0Z2jER2lDXO1XbC2o,2,1.2774716,103.8435052,"Sun6:00 PM - 12:00 AM,Mon6:00 PM - 07:00 AM,Tue6:00 PM - 07:00 AM,Wed6:00 PM - 07:00 AM,Thu6:00 PM - 07:00 AM,Fri6:00 PM - 07:00 AM,Sat6:00 PM - 07:00 AM",,40,40,35,nil,4,60,True,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,1592,People's Park Food Centre,"32 New Market Street, Singapore 050032 Singapore","32 New Market Rd, Singapore 050032",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJARv2j3QZ2jERquLdsXGisU4,1,1.2849976,103.8425556,"Sun07:00 AM - 9:00 PM,Mon07:00 AM - 9:00 PM,Tue07:00 AM - 9:00 PM,Wed07:00 AM - 9:00 PM,Thu07:00 AM - 9:00 PM,Fri07:00 AM - 9:00 PM,Sat07:00 AM - 9:00 PM",,40,35,40,nil,4,43,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1593,1593,Brewerkz,"6 Sentosa Gateway #01-05 Sentosa Boardwalk Sentosa Gateway, Singapore 098072 Singapore","Sentosa Broadwalk, Singapore 098072",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJeQFPeMgZ2jERnsV_M2E4Ocg,2,1.260007,103.823374,"Sun12:00 PM - 11:00 PM,Mon5:00 PM - 11:00 PM,Tue5:00 PM - 11:00 PM,Wed5:00 PM - 11:00 PM,Thu5:00 PM - 11:00 PM,Fri5:00 PM - 01:00 AM,Sat12:00 PM - 01:00 AM",,40,40,35,40,4,36,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,1594,Dian Xiao Er,"23 Serangoon Central Nex #02-09/10, Nex, Singapore 556083 Singapore","23 Serangoon Central, #02-09/10 NEX, Singapore 556083",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJxyAVvKYX2jERRVRZK6cjWpY,2,1.350957,103.8721922,None,,40,40,40,40,4,42,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,1595,Marukyu,"116A Telok Ayer Street, Singapore 068585 Singapore","116 Telok Ayer St, Singapore 068585",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJjxpJrQ0Z2jERlB0wz2jDz8E,nil,1.2819939,103.8482367,"Mon11:00 AM - 10:00 PM,Tue11:00 AM - 10:00 PM,Wed11:00 AM - 10:00 PM,Thu11:00 AM - 10:00 PM,Fri11:00 AM - 10:00 PM,Sat11:00 AM - 10:00 PM",,45,40,40,40,4,57,True,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1596,1596,Stranger's Reunion,"37 Kampong Bahru Road, Singapore 169356 Singapore","37 Kampong Bahru Rd, Singapore 169356",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJCxvP_G4Z2jERGKSKp42HzAQ,2,1.27693,103.836338,"Sun09:00 AM - 10:00 PM,Mon09:00 AM - 10:00 PM,Wed09:00 AM - 10:00 PM,Thu09:00 AM - 10:00 PM,Fri09:00 AM - 12:00 AM,Sat09:00 AM - 12:00 AM",,40,40,35,40,4,106,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1597,1597,Bedok Interchange Hawker Center,"207 New Upper Changi Road, Singapore 467345 Singapore","208B New Upper Changi Rd, Singapore 462208",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJXbOGa7Mi2jERyfMdzQOjbIc,1,1.3246551,103.9305263,None,,40,30,40,nil,4,51,True,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,1598,Hanashizuku Japanese Cuisine,"5 Koek Road Cuppage Plaza 02-01 Cuppage Plaza, Singapore 228796 Singapore","5 Koek Rd, #02-01 Cuppage Plaza, Singapore 228796",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJydiQ65YZ2jERTY2GcT3alnY,nil,1.3017825,103.8402231,"Mon6:00 PM - 01:00 AM,Tue6:00 PM - 01:00 AM,Wed6:00 PM - 01:00 AM,Thu6:00 PM - 01:00 AM,Fri6:00 PM - 01:00 AM,Sat6:00 PM - 01:00 AM",,40,40,35,40,4,64,True,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,1599,Hoshino Coffee,"13 Stamford Road Capitol Piazza B2-55, Capitol Piazza, Singapore 178905 Singapore","13 Stamford Rd, B2 - 55, Singapore 178905",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJVVUFu6YZ2jERMcrtxq6OeyU,3,1.2930297,103.8515676,None,,40,40,35,40,4,115,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1600,1600,Kontiki,"11 Rhu Cross #01-02 Passion Wave @ Marina Bay Passion Wave, Marina Bay, Singapore 437440 Singapore","11 Rhu Cross, #01-02, Singapore 437440",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ8e1FwKwZ2jEReVCH8WB0PCQ,2,1.2949615,103.8667581,"Sun10:00 AM - 12:00 AM,Tue3:00 PM - 12:00 AM,Wed3:00 PM - 12:00 AM,Thu3:00 PM - 12:00 AM,Fri3:00 PM - 12:00 AM,Sat10:00 AM - 12:00 AM",,40,40,40,40,4,63,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,1601,Indulge At Park,"10 Coleman Street Grand Park City Hall, Singapore 179809 Singapore","10 Coleman St, Singapore 179809",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,ChIJM9iKM6EZ2jERkwAJJ9fH-y4,nil,1.2923835,103.8501646,"Sun06:30 AM - 10:30 PM,Mon06:30 AM - 10:30 PM,Tue06:30 AM - 10:30 PM,Wed06:30 AM - 10:30 PM,Thu06:30 AM - 10:30 PM,Fri06:30 AM - 10:30 PM,Sat06:30 AM - 10:30 PM",,40,40,40,40,4,58,True,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,1602,Sushi Jiro @ Parkroyal,"6 Raffles Boulevard PARKROYAL COLLECTION Marina Bay #04-600, Singapore 039594 Singapore","6 Raffles Blvd, #04-600 PARKROYAL COLLECTION Marina Bay, Singapore 039594",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJl0wYiqMi2jERdkJlnrYh6FA,nil,1.291433,103.8576787,"Sun11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Mon11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Tue11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Wed11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Thu11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Fri11:30 AM - 2:30 PM6:00 PM - 10:00 PM,Sat11:30 AM - 2:30 PM6:00 PM - 10:00 PM",,40,40,35,40,4,70,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1603,1603,L'Entrecôte The Steak &amp; Fries Bistro,"36 Duxton Hill, Singapore 089614 Singapore","36 Duxton Hill, Singapore 089614",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJaVH6Em0Z2jEReVw-iSTIIIk,3,1.2784569,103.8427972,"Sun05:30 AM - 10:00 PM,Mon12:00 PM - 3:00 PM6:00 PM - 10:30 PM,Tue12:00 PM - 3:00 PM6:00 PM - 10:30 PM,Wed12:00 PM - 3:00 PM6:00 PM - 10:30 PM,Thu12:00 PM - 3:00 PM6:00 PM - 10:30 PM,Fri12:00 PM - 3:00 PM6:00 PM - 11:00 PM,Sat5:00 PM - 11:00 PM",,35,35,35,35,3.5,318,True,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,1604,Sher - An Authentic North Indian Experience,"25 Sembawang Road #01-04, Singapore 779079 Singapore","25 Sembawang Rd, Singapore 779079",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJI5jQOP4T2jERgLYwIJ9iw3U,2,1.403036,103.817635,"Sun12:00 PM - 11:00 PM,Tue12:00 PM - 11:00 PM,Wed12:00 PM - 11:00 PM,Thu12:00 PM - 11:00 PM,Fri12:00 PM - 12:00 AM,Sat12:00 PM - 12:00 AM",,40,45,45,nil,4.5,32,True,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,1605,Warung IJO,"337 Beach Road, Singapore 199565 Singapore","337 Beach Rd, Singapore 199565",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJDcZX2EkZ2jERHNNf5IhBLwU,2,1.3014035,103.8613447,None,,nil,nil,nil,nil,5,14,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1606,1606,Raj Wines,"48 Clive Street Little India, Singapore 209792 Singapore","48 Clive St, Singapore 209792",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ4UpD87gZ2jERClf44-Ji1Kg,1,1.3065274,103.8531269,None,,45,40,45,nil,4.5,29,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,1607,yì By Jereme Leung,"328 North Bridge Road Raffles Shopping Arcade #03-02, Raffles Arcade, Singapore 188719 Singapore","1 Beach Rd, Singapore 189673",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJTzm-susZ2jERdQbUkgwT1pY,nil,1.2954411,103.8538607,"Sun11:30 AM - 2:00 PM6:00 PM - 9:30 PM,Mon11:30 AM - 2:00 PM6:00 PM - 9:30 PM,Tue11:30 AM - 2:00 PM6:00 PM - 9:30 PM,Wed11:30 AM - 2:00 PM6:00 PM - 9:30 PM,Thu11:30 AM - 2:00 PM6:00 PM - 9:30 PM,Fri11:30 AM - 2:00 PM6:00 PM - 9:30 PM,Sat11:30 AM - 2:00 PM6:00 PM - 9:30 PM",,40,35,35,nil,4,51,True,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,1608,Subway,"65 Airport Boulevard Changi Airport Terminal 3 #03-07 Departure/Transit Lounge North, Airport Terminal 3, Singapore 819663 Singapore","65 Airport Blvd., Singapore 819663",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,ChIJgcAbaZI82jEReOuZ1u4vHKk,nil,1.3555805,103.9861962,None,,45,40,40,nil,4,54,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1609,1609,J Co Donuts &amp; Coffee,"252 North Bridge Road Raffles City Shopping Centre, Singapore 179103 Singapore","201 Victoria St, Singapore 188067",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJHbKxhboZ2jERItv-3QRGOA4,nil,1.2993233,103.8543678,None,,45,35,40,30,4,77,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1610,1610,Hill Street Fried Kway Teow,"Blk 16 Bedok Sth Rd, Singapore 460016 Singapore","16 Bedok S Rd, #01-41, Singapore 460016",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ-TAXb7Yi2jERW5xWGXUUDXo,1,1.3204391,103.9353699,None,,45,40,45,nil,4.5,34,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,1611,Social Place,"583 Orchard Road Forum #01-22, Forum The Shopping Mall, Singapore 238884 Singapore","Social Place Singapore FORUM The Shopping Mall, Orchard Rd, #01-22 583, Singapore 238884",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJf-FtT8gZ2jER2y7YlbBfmyg,nil,1.3062326,103.8285752,None,,40,45,35,nil,4,30,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1612,1612,Ben &amp; Jerry's,"80 Mandai Lake Road Singapore Zoological Gardens, Singapore 729826 Singapore","80 Mandai Lake Rd, Singapore 729826",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJD-HIEdkT2jER3gVLyFGtMH0,nil,1.4035948,103.7906722,"Sun5:30 PM - 12:00 AM,Mon5:30 PM - 12:00 AM,Tue5:30 PM - 12:00 AM,Wed5:30 PM - 12:00 AM,Thu5:30 PM - 12:00 AM,Fri5:30 PM - 12:00 AM,Sat5:30 PM - 12:00 AM",,40,40,40,40,4.5,43,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1613,1613,Pu Tien Restaurant (Heng Hwa),"127-129 Kitchener Road, Singapore Singapore","127 Kitchener Rd, Singapore 208514",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJ3zy8ZcgZ2jERagAaSeDB9bI,2,1.309551,103.8573328,None,,45,40,40,40,4,57,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,1614,Les Patisseries Cafe,"222 Upper Thomson Road Thomson Garden Estate #01-428, Singapore 574354 Singapore","222 Upper Thomson Rd, #01-00, Singapore 574354",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,ChIJzeiSmWYX2jERiuHu878Qjzs,2,1.3529297,103.8354249,"Sun10:00 AM - 10:00 PM,Mon10:00 AM - 10:00 PM,Tue10:00 AM - 10:00 PM,Wed10:00 AM - 10:00 PM,Thu10:00 AM - 10:00 PM,Fri10:00 AM - 10:00 PM,Sat10:00 AM - 10:00 PM",,45,40,35,40,4.5,28,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1615,1615,L'Operetta Corner Bar,"7 Boon Tat Street, Singapore 069614 Singapore","7 Boon Tat St, Singapore 069614",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJUUz0pQ0Z2jER4qYhb-qGZPc,2,1.2814788,103.8481285,"Mon11:30 AM - 2:30 PM5:00 PM - 10:00 PM,Tue11:30 AM - 2:30 PM5:00 PM - 10:00 PM,Wed11:30 AM - 2:30 PM5:00 PM - 10:00 PM,Thu11:30 AM - 2:30 PM5:00 PM - 10:00 PM,Fri11:30 AM - 2:30 PM5:00 PM - 10:30 PM",,45,45,40,nil,4.5,23,True,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1616,1616,Sakunthala's,"66 Race Course Road, Singapore 218570 Singapore","66 Race Course Rd, Singapore 218570",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJO7EYSccZ2jERD86YcpLhjC8,2,1.3086354,103.8512802,"Sun11:00 AM - 10:30 PM,Mon11:00 AM - 10:30 PM,Tue11:00 AM - 10:30 PM,Wed11:00 AM - 10:30 PM,Thu11:00 AM - 10:30 PM,Fri11:00 AM - 10:30 PM,Sat11:00 AM - 10:30 PM",,40,35,35,35,3.5,155,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,1617,Enoteca L'Operetta,"78 Boat Quay 79, Singapore 049866 Singapore","78 Boat Quay, Singapore 049866",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJOyeUcgoZ2jERauMYOw-SAfI,nil,1.2879076,103.8492747,"Mon12:00 PM - 3:00 PM6:00 PM - 10:00 PM,Tue12:00 PM - 3:00 PM6:00 PM - 10:00 PM,Wed12:00 PM - 3:00 PM6:00 PM - 10:00 PM,Thu12:00 PM - 3:00 PM6:00 PM - 10:00 PM,Fri12:00 PM - 3:00 PM6:00 PM - 10:00 PM,Sat12:00 PM - 3:00 PM6:00 PM - 10:00 PM",,40,40,35,45,4,82,True,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1618,1618,Kamala Restaurant,"662 Buffalo Road, Singapore 210662 Singapore","662, #01-16 Buffalo Rd, Singapore 210662",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,ChIJLyNTyLgZ2jERIHndq1j8ezI,2,1.306202,103.85012,"Sun07:00 AM - 10:00 PM,Mon07:00 AM - 9:30 PM,Tue07:00 AM - 9:30 PM,Wed07:00 AM - 9:30 PM,Thu07:00 AM - 9:30 PM,Fri07:00 AM - 10:00 PM,Sat07:00 AM - 10:00 PM",,45,40,45,35,4,52,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
