,name,business_status,formatted_address,lat,lng,icon,icon_bg_color,icon_mask_base_uri,photo,place_id,compound_code,global_code,rating,reference,ratings_cnt,point_of_interest,cafe,car_wash,movie_theater,spa,pet_store,movie_rental,airport,city_hall,bus_station,florist,department_store,pharmacy,general_contractor,health,local_government_office,finance,transit_station,school,meal_takeaway,furniture_store,physiotherapist,grocery_or_supermarket,bar,shoe_store,food,library,museum,bakery,subway_station,store,home_goods_store,park,restaurant,clothing_store,electronics_store,night_club,supermarket,gas_station,tourist_attraction,travel_agency,stadium,shopping_mall,convenience_store,lodging,meal_delivery,parking,route,jewelry_store,gym,post_office,aquarium,amusement_park,establishment,hair_care,art_gallery,beauty_salon,liquor_store,zoo,book_store
220,BBOUNCE,OPERATIONAL,"176 Orchard Rd, #06 - 09, Singapore 238843",1.3016709,103.8395778,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEAtCW2GIiXmNicJ3lA6Iz9b5bvs2d0lA5DsHoqs3ZCZEmYl3QcqZsR46FHvXSKbPsQ_U7UuXhrMjVZZhLYtKRMt8pryqqi7B5RD27NdSMkRt1Xllhb8HNoEcCSa3PhY1TwryCPXTmOzUdUavdoeMIOteJsKxIVLEir-o_Spc9_WfTwW,ChIJZWgmz5YZ2jERCyQVlD6wiXA,8R2Q+MR Singapore,6PH58R2Q+MR,4.8,ChIJZWgmz5YZ2jERCyQVlD6wiXA,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
221,Level,OPERATIONAL,"137 Telok Ayer St, #01-03, Singapore 068602",1.2807889,103.8480182,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEBjRU86DPj4ERTyXa68tmrGF8DbYgoYfm4vIYP0QH16mmr7jV5__ZGm2QptcDRlqSReTismnqkGtZIlgneG5lu766Px96kTza67xX1F0tzC5pnLZX9uhzwnRw1q0HjGQrsgcK7u3iA_a3t0TwchtExN3dhjy5Z6yWVhKE7qUnQ5XJb3,ChIJ69IuoA0Z2jERPiYMx27BSKI,7RJX+86 Singapore,6PH57RJX+86,5,ChIJ69IuoA0Z2jERPiYMx27BSKI,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
222,Fitness First Paya Lebar,OPERATIONAL,"10 Eunos Road 8 #02-104 Singapore Post Centre, 408600",1.318983,103.8948672,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEAhHLWM1TJUdtD1OHnIW63BAJga3ZqUU2nFwV6ONiYDFDQMpOJrOUC1NRXZ0gcI15RuV4TBn6wH4ijowV_j7BAUThHNIlUyedPtVPs6xsBmR9JuEoz8pUHGgdXenkma64fmiMG9eqiJERUbKsvYcJmK5m_Bt0F0Uzi0jhwWqTmwYBLb,ChIJy2J1P5IZ2jERv6cTQn74F7E,8V9V+HW Singapore,6PH58V9V+HW,3.8,ChIJy2J1P5IZ2jERv6cTQn74F7E,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
223,Good Bites,OPERATIONAL,"5 Bishan Street 14, #03-01, Singapore 579783",1.3555789,103.8513296,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEANlDY16G6Pe_eZcZd5QrQNara3nyM9WcT_p64pFzDkFyXctLY4LCFw9X_zqXAZ20TKEK1LeBQB3jBuqVpeCDihUBjDkUq8nauBCrHg_1QJJq2fRXjZTcdjhy25cEcSFz1jjiNXqG0yZLQyd8tmKe_f5CaIXXXU9av8GH6n2gYdF94l,ChIJUVukECoX2jERljPE4j6MVYA,9V42+6G Singapore,6PH59V42+6G,4.9,ChIJUVukECoX2jERljPE4j6MVYA,10323,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
224,Glean Cafe,OPERATIONAL,"351 Braddell Rd, #01-01, Singapore 579713",1.343484,103.8454922,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEBYp0gFCs1xg4TJYUJqyJB6VxTXwgmiNWprGenP5_4fOxU7sojclhRuGlZxyA5813XJjKl_t_QPDBeR3ZX6i6F3cXQWp6s2RXNQby1YWt3qhnTVeTy2i_uq9WGuCC0FgnueuMuQ3LopPBkiDtz-hjyWb-_edY31a4ZDgNEcwD0KVPCZ,ChIJZ0xwNUEX2jERSyX4yl_Mh8w,8RVW+95 Singapore,6PH58RVW+95,3.9,ChIJZ0xwNUEX2jERSyX4yl_Mh8w,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
225,Oaks Coffee Co.,OPERATIONAL,"223 Upper Thomson Rd, Singapore 574355",1.3527964,103.8345421,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aap_uEAwoDSqaKpXN29tPjxijaxpLlIRCU4tqS86KSkTvU9mGuH8GasPZDcyrKuO_LVv-zX_8AED5tMb42-HmIecJj8QuCZUYPldE_oaqSH4oyKyyeqNB0Db5JtWEfBnE7sRsMPfCgyVlNa9SEZseN1kOOUFwVhQ1At2QqO15UJ3wFkZvip8,ChIJ7bExg3IX2jER5tsMkwKDduU,9R3M+4R Singapore,6PH59R3M+4R,3.8,ChIJ7bExg3IX2jER5tsMkwKDduU,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
226,Dining Hall by The Refectory SG,OPERATIONAL,"351 Braddell Rd, #01-01, Singapore 579713",1.343484,103.8454922,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aap_uEA8zLJaiF4EWZMYwE_852ITdKMMh3tFN1nYBtW4S8vqFT5HyJy0V9gCdaNQhZPxXyR5GLjDQ7p95uFtRy_-LJiobLGU23twnpnUg8gDkhwsRdEh7gHca3_aW_WfeoLih3ikf2F9QPo8CEZvYgDw2gx1QfD5sKs8lqkEAiZQWlQotShS,ChIJkUeaphQX2jER5e3uRuhpvgg,8RVW+95 Singapore,6PH58RVW+95,4.5,ChIJkUeaphQX2jER5e3uRuhpvgg,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227,Singapore Coffee,OPERATIONAL,"328 North Bridge Rd, #01-13, Singapore 188719",1.2955861,103.8540165,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEBaSSIuwf3F0Nw2Tm9jjUDRGM5umY2wzVzDV7azzyCoGghrZY9sonT3Uev3NUmER1jnFIC-PPi-bOQL2QEoiSjH5Ct4pqSoVQtJfPkFmTdH-olR8xrbfT2e9fXcwUEFsyMI3c6C4lx103SNtVipXS7UTi95nvvqWwR6XoelNjZ9FgJk,ChIJYxXNcTsZ2jERYznqsb4yajU,7VW3+6J Singapore,6PH57VW3+6J,4,ChIJYxXNcTsZ2jERYznqsb4yajU,144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228,001 Cafe,OPERATIONAL,"300 Tampines Ave 5, #01-01C Tampines Junction, Singapore 529653",1.3522442,103.9417181,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEDK_OEZ0-3X--FQSqsK4rLKiZ19xe8bYJ58FgClpDna4ZPCEagdwQ_GVbEmXujJm1g61ZvXmGwlsjn51DUAz5jYKq31zdL1HdsQeVTteY2Llk4RgN1I3XBgm8qzyJ36UB9lviJSxhHxGC-LqVJO4dY1EcOuBASNSI2F9IslABS0fe8J,ChIJ_Sn9xFQ92jERzHiC8jHd4Aw,9W2R+VM Singapore,6PH59W2R+VM,4.4,ChIJ_Sn9xFQ92jERzHiC8jHd4Aw,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229,Cafe Melba at Mount Sophia,OPERATIONAL,"31 Mount Sophia, #01-00, Singapore 228480",1.3013005,103.8467035,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEA0tBsuAVHbKLpDEtmJlymNQsOQM45mn-QN_Mh5SpqEiSPvMk_-Cn2EloUzvkSSu5hep4SNQrva4YXEypw-8XFBH3_TdW55RwIQhYjvQWuBiFn5ZFgehXuzstgqP6KnGunUcdsaK57dr1bGMHt-qUJc-IaZj3CLLYscGXnwe-RXY4q9,ChIJ3yVUDe8Z2jER8XPrrE4YKBg,8R2W+GM Singapore,6PH58R2W+GM,3.8,ChIJ3yVUDe8Z2jER8XPrrE4YKBg,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,The Book Cafe,OPERATIONAL,"20 Martin Rd, #01-02 Seng Kee Building, Singapore 239070",1.2912086,103.8389542,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEDtCQmPMcT9gFQkjTmF4H7R0pgyrtgxXuW9ARp0bKFm32t4IVSgwtkwkSaulnPc4TVmOIAASTq2p8wSH1huZDgCdLf8RBZG1Rq6PGutIAev7Zn8n3Rqg48CSZ8HS92WHNTdxXDnm30bDsTwz7iQqkRo-cXQDXTXvFkxgh2LB9RDn_bm,ChIJm-22KpwZ2jERHav69tu9J48,7RRQ+FH Singapore,6PH57RRQ+FH,4.3,ChIJm-22KpwZ2jERHav69tu9J48,920,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231,Carrara (Toa Payoh),OPERATIONAL,"206 Toa Payoh N, #01-1225, Singapore 310206",1.342248,103.8465571,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEC3Pqvecxz61qrzSGTrHbMXOUHlNXxKQuJM3SALzIwpkLNns9pm5Ot72ebksnTlBwp4261CoBrFZNw-PPztXdy9fC_vduVYyHEU8uWW5axrISPda919wQ3By7OrRmuLBsTZ1J48wYwhpxS30npvRaVpt-AMRmLZqWOx3y0lMpkZ8ZrO,ChIJF1wugQ4X2jER3E0ipG9ajt4,8RRW+VJ Singapore,6PH58RRW+VJ,4.2,ChIJF1wugQ4X2jER3E0ipG9ajt4,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,Riders Cafe,OPERATIONAL,"51 Fairways Dr., Singapore 286965",1.3429718,103.7971977,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Aap_uEAK0nzmKGnhR4C_C3034nj5Yj683PNytnyTsCr2YJrQuh75Qd7IMX9dXNI0Lrz8U94SUL4PgI1idMpuoTakI_eDUGcBWmck7wjgSDmzRlz8BZVmuFcHSIo6lB3Oh5PckEcGKefY2Q0DVHcHVwNz3zNN9wclDnhx-bmzCK_xYLZLKS_Q,ChIJ2Zf1oZUQ2jER4l4g9et9jWE,8QVW+5V Singapore,6PH58QVW+5V,4.2,ChIJ2Zf1oZUQ2jER4l4g9et9jWE,1048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233,The Living Cafe,OPERATIONAL,"779 Bukit Timah Rd, Singapore 269758",1.3310546,103.79644,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Aap_uEC9zua6UbZh8GP9HbA0C6ebf-PTbPpLyv19qBioR1lhZFtxcFaun8LB8UdHki51ENIIwKkCwxiGgTVe_3QzhajX0bB25k5tMDn-fc088SnIV0tqx-kcIcB2mNpqVL089Z0IbysySV6RcsLe65kUByzT3gdS8kBxBwCnrg5Ka55yr1pU,ChIJCVEAMZ8Q2jERADAqDsnXjss,8QJW+CH Singapore,6PH58QJW+CH,3.8,ChIJCVEAMZ8Q2jERADAqDsnXjss,296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
234,Bukit Batok Public Library,OPERATIONAL,"1 Bukit Batok Central Link #03-01 West Mall, 658713",1.3499905,103.7490112,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Aap_uEDowGpBG_ofdu_3sxQ7LgVZX48dGxG5xDJr2xiMqWC4pI5C0wKvtvmo_x7vI_UjoLJfdytXKlF3jnBpajP-ssmwX3s-PlOADyFlZZBsrXNBfVDcvbOf9x9F_jy6DQbksCikSA4ay4MDEpROUFzlt2Xal4WEuuHyX8kAB_YWJaJQHYSQ,ChIJxzbY1z4Q2jERJ6mezML68e8,8PXX+XJ Singapore,6PH58PXX+XJ,4.4,ChIJxzbY1z4Q2jERJ6mezML68e8,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
235,Golden Village Jurong Point,OPERATIONAL,"1 Jurong West Central 1, #03 - 26 26A, Singapore 648886",1.3400936,103.7062604,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Aap_uEDn3XVTp6ShWGEkGHr190wxvSm3yQLUxfsylh9bI8WdT04lvhLOdzfODnYeGf4hq8jHc7jLcc7jsRAaNcV0S4vaLKDtytcho6d8s1q7kAk63Fvj2_HebSqN5V_xz0L-wPYiLcETYq7WkNRYBQqCzrrX14iQwTXjC6MDlyl1CA0X1Tk,ChIJgWtqxOwP2jERydU8CT8sako,8PR4+2G Singapore,6PH58PR4+2G,4.3,ChIJgWtqxOwP2jERydU8CT8sako,1852,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
236,Shaw Theatres Jewel,OPERATIONAL,"78 Airport Boulevard B2, #237, 819666",1.3601501,103.9891594,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Aap_uEDEqIiSBZsJEgoTST5b4sOYg2su_ayt5JbezZTKkTkDpTLdPM3WJ4ARjwIRyiXZJebuDtOozj9gjrh_AhzAD7Kp2zjXCuFGkwFhySX9Tm-Qm3PMp4P-VhZRfvFOpYd3X7G0_WDsDZep-pk3g8YL1UY1cZUBJrnOvjDhY6s4hRlUxJA,ChIJEWhFewI92jERAPI2lTw1JS0,9X6Q+3M Singapore,6PH59X6Q+3M,4.5,ChIJEWhFewI92jERAPI2lTw1JS0,369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237,Golden Village Suntec City,OPERATIONAL,"3 Temasek Blvd, #03-373, Singapore 038983",1.2957055,103.8597298,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Aap_uEA3de8Ho5aMBvSW0HQp0ZL7G1MxJL-0RaDbYZZ5meoHH8geOf7ak_DEbFrCsUePxzKHXWx9keWPgP0p-NBQozwh55BvkvD8IX9VYQtsnXXbMTvPCJRHW7oGQSE-g5fwnuQ7acENxncJQOymqm3Ycx-aMIhfZPSjlb_HfF5-2wMhGLra,ChIJJSmuS6gZ2jERwNCREzZaZnA,7VW5+7V Singapore,6PH57VW5+7V,4.4,ChIJJSmuS6gZ2jERwNCREzZaZnA,2163,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238,Shaw Theatres Balestier,CLOSED_TEMPORARILY,"360, 04-04 Balestier Rd, Shaw Plaza, 329783",1.3250923,103.8510175,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Aap_uECymAT1ZIHnu518Kl9GFZP0DiRDzeE8-bRNcukhiQ_dfIO2xISV7sY4w7Zsg_Jt0k3kKlPlDWoV4xGVaWGi7kms55svXSVhnTBZ4HVlYfihJkz9LW8eLkka55cLqg3mP4ZV0SreBE2g-z4SGQUnCQJzbSGNQS1EV2eVB5mW8BSG4D06,ChIJkV7-t9gZ2jERaxT9li_npF0,8VG2+2C Singapore,6PH58VG2+2C,3.9,ChIJkV7-t9gZ2jERaxT9li_npF0,461,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
239,Singapore Art Museum (Corporate Office),OPERATIONAL,"39 Keppel Rd, #03-07, Singapore 089065",1.2719533,103.836752,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,nil,ChIJeWnbszgZ2jERw0nMTAYktkQ,7RCP+QP Singapore,6PH57RCP+QP,0,ChIJeWnbszgZ2jERw0nMTAYktkQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240,Former Ford Factory,OPERATIONAL,"351 Upper Bukit Timah Rd, Singapore 588192",1.3527499,103.7689318,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Aap_uEAWpw_Hs24srCBAQhJTKUoEl2zSQ1PkQD7_3lVfbBXJBxZfEYbuMiWn903l49ELiMWGiDrMNUw3TjMZ4H52Xa6sBN8zMtZ33NCBz8qz0qP2yEtuS3PupPJlAKvxcjEIWSqemL50BT187ZrKZJts1TrgcbqBO1VuN9RLcFLUk4Hujoxo,ChIJTcyXK1oQ2jERMjEftNlLGk0,9Q39+3G Singapore,6PH59Q39+3G,4.4,ChIJTcyXK1oQ2jERMjEftNlLGk0,841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,CDL Green Gallery,OPERATIONAL,"1 Cluny Rd, Singapore 259569",1.3084379,103.8177936,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Aap_uECZd-rT4yTJD8LNBCrovN0zPtSFs3lTAIf1_BhEZUXdnNykszm6v9O1bGOrZIX3YssMDmNnPvYQhMS7qrw06_zeWMG9q2Y5dGYBWOUfq5n57QwmY2B7MQ6JQhEAMkUhWQX8KwzFb7DU-yZNynttUCy3lQ65PCHYxH1SyUudy_PfNb56,ChIJjbTMZR8a2jER2EF0m6eFWqQ,8R59+93 Singapore,6PH58R59+93,4.4,ChIJjbTMZR8a2jER2EF0m6eFWqQ,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242,Science Centre Singapore,OPERATIONAL,"15 Science Centre Rd, Singapore 609081",1.3331687,103.7356443,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Aap_uEDu09DQNRbldxO5kWqY4vEmpXbxd5sP-hncu1h9LhLJKHSxMIfrdrPr3xX5d2zrBxZhjMvm5j-dfYbS8w2JkTKolw0ZgcZH4nCJgPLS4oeXfvzfFEW6ECbZAcRST8vVHnUE2KqAHvdqJpxg-2hq8YAYEAp8dwY7I0mbIo2GttbeHh17,ChIJY618FAQQ2jERzo1f5IAj4Bg,8PMP+77 Singapore,6PH58PMP+77,4.4,ChIJY618FAQQ2jERzo1f5IAj4Bg,6545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
243,Bishan ActiveSG Gym,OPERATIONAL,"5 Bishan Street 14, Singapore 579783",1.3555077,103.8510132,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEBBM6GveoBNOcMtFS8uuzOgl6XcEcaMYCaSX7sIkFv6CZl5iCvXqTNCHWvnblwIchKdcE-nqQwhr-Z9Axtk1UX5uBKk2DP6WYQxGQIAzjvhZOQHvqqMVi9Fz9Jh_xCi5L07WAXTyKfqrHTdMfyzjVdzgfBFlpwKRfECrx5IpOhy0OA5,ChIJx7bZHBoX2jERS9oqStWZsAE,9V42+6C Singapore,6PH59V42+6C,4.1,ChIJx7bZHBoX2jERS9oqStWZsAE,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
244,Anytime Fitness hillV2,OPERATIONAL,"4 Hillview Rise, #02-18/19, Singapore 667979",1.3630203,103.7642127,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uEBb-wWhgD_Ljl9ZkCMdV1iYuuk0W3VkdUfrMddDsrXaLH_K0O0hrBKBKKHx3DKOY8uBpm8oagrFPz7PEkII4pslhalYheYi6cd6reGpdCUYvKQ_eSqD56lROH0jvGGMzm6oxH2LV0yc5hFCTvuWvp6eeV0AHK3k9qEZHHfoGtlWAJfD,ChIJH3LLm1IQ2jERgHlnHILVwYQ,9Q77+6M Singapore,6PH59Q77+6M,3.9,ChIJH3LLm1IQ2jERgHlnHILVwYQ,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
245,Anytime Fitness Toa Payoh,OPERATIONAL,"190 Lor 6 Toa Payoh, #02-516 Next to Pizza Hut, Singapore 310190",1.3330533,103.8494162,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aap_uECf2oysu4RIFo1f6gJKpQhvLLw8616oGEofvRfzhLksAzCODwBd0b_2rvEH9q9TBRIxjwF-nywl7lV-t7UYjyohlxh0-pRVzjhQkZTIaknztKoa-wB7xgmCsxZ_hf7eziJcJZadq_q-hxmrQf9_HldyyBNb33E39Prc0ABjNG8PPa7U,ChIJl4s9zmYX2jERFtUlClUSEuU,8RMX+6Q Singapore,6PH58RMX+6Q,4.2,ChIJl4s9zmYX2jERFtUlClUSEuU,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
